city_code,city_name_ko,district_code,district_name_ko,dong_code,dong_name_ko
1100000000,서울특별시,1132000000,도봉구,1132071000,방학제3동
1100000000,서울특별시,1135000000,노원구,1135056000,월계1동
1100000000,서울특별시,1135000000,노원구,1135057000,월계2동
1100000000,서울특별시,1135000000,노원구,1135058000,월계3동
1100000000,서울특별시,1135000000,노원구,1135059500,공릉1동
1100000000,서울특별시,1135000000,노원구,1135060000,공릉2동
1100000000,서울특별시,1135000000,노원구,1135061100,하계1동
1100000000,서울특별시,1135000000,노원구,1135061200,하계2동
1100000000,서울특별시,1135000000,노원구,1135061900,중계본동
1100000000,서울특별시,1135000000,노원구,1135062100,중계1동
1100000000,서울특별시,1135000000,노원구,1135062400,중계4동
1100000000,서울특별시,1135000000,노원구,1135062500,중계2.3동
1100000000,서울특별시,1135000000,노원구,1135063000,상계1동
1100000000,서울특별시,1135000000,노원구,1135064000,상계2동
1100000000,서울특별시,1135000000,노원구,1135066500,상계3.4동
1100000000,서울특별시,1135000000,노원구,1135067000,상계5동
1100000000,서울특별시,1135000000,노원구,1135069500,상계6.7동
1100000000,서울특별시,1135000000,노원구,1135070000,상계8동
1100000000,서울특별시,1135000000,노원구,1135071000,상계9동
1100000000,서울특별시,1135000000,노원구,1135072000,상계10동
1100000000,서울특별시,1138000000,은평구,1138051000,녹번동
1100000000,서울특별시,1138000000,은평구,1138052000,불광제1동
1100000000,서울특별시,1138000000,은평구,1138053000,불광제2동
1100000000,서울특별시,1138000000,은평구,1138055100,갈현제1동
1100000000,서울특별시,1138000000,은평구,1138055200,갈현제2동
1100000000,서울특별시,1138000000,은평구,1138056000,구산동
1100000000,서울특별시,1138000000,은평구,1138057000,대조동
1100000000,서울특별시,1138000000,은평구,1138058000,응암제1동
1100000000,서울특별시,1138000000,은평구,1138059000,응암제2동
1100000000,서울특별시,1138000000,은평구,1138060000,응암제3동
1100000000,서울특별시,1138000000,은평구,1138062500,역촌동
1100000000,서울특별시,1138000000,은평구,1138063100,신사제1동
1100000000,서울특별시,1138000000,은평구,1138063200,신사제2동
1100000000,서울특별시,1138000000,은평구,1138064000,증산동
1100000000,서울특별시,1138000000,은평구,1138065000,수색동
1100000000,서울특별시,1138000000,은평구,1138069000,진관동
1100000000,서울특별시,1141000000,서대문구,1141052000,천연동
1100000000,서울특별시,1141000000,서대문구,1141055500,북아현동
1100000000,서울특별시,1141000000,서대문구,1141056500,충현동
1100000000,서울특별시,1141000000,서대문구,1141058500,신촌동
1100000000,서울특별시,1141000000,서대문구,1141061500,연희동
1100000000,서울특별시,1141000000,서대문구,1141062000,홍제제1동
1100000000,서울특별시,1141000000,서대문구,1141064000,홍제제3동
1100000000,서울특별시,1141000000,서대문구,1141065500,홍제제2동
1100000000,서울특별시,1141000000,서대문구,1141066000,홍은제1동
1100000000,서울특별시,1141000000,서대문구,1141068500,홍은제2동
1100000000,서울특별시,1141000000,서대문구,1141069000,남가좌제1동
1100000000,서울특별시,1141000000,서대문구,1141070000,남가좌제2동
1100000000,서울특별시,1141000000,서대문구,1141071000,북가좌제1동
1100000000,서울특별시,1141000000,서대문구,1141072000,북가좌제2동
1100000000,서울특별시,1144000000,마포구,1144055500,아현동
1100000000,서울특별시,1144000000,마포구,1144056500,공덕동
1100000000,서울특별시,1144000000,마포구,1144058500,도화동
1100000000,서울특별시,1144000000,마포구,1144059000,용강동
1100000000,서울특별시,1144000000,마포구,1144060000,대흥동
1100000000,서울특별시,1144000000,마포구,1144061000,염리동
1100000000,서울특별시,1144000000,마포구,1144063000,신수동
1100000000,서울특별시,1144000000,마포구,1144065500,서강동
1100000000,서울특별시,1144000000,마포구,1144066000,서교동
1100000000,서울특별시,1144000000,마포구,1144068000,합정동
1100000000,서울특별시,1144000000,마포구,1144069000,망원제1동
1100000000,서울특별시,1144000000,마포구,1144070000,망원제2동
1100000000,서울특별시,1144000000,마포구,1144071000,연남동
1100000000,서울특별시,1144000000,마포구,1144072000,성산제1동
1100000000,서울특별시,1144000000,마포구,1144073000,성산제2동
1100000000,서울특별시,1144000000,마포구,1144074000,상암동
1100000000,서울특별시,1147000000,양천구,1147051000,목1동
1100000000,서울특별시,1147000000,양천구,1147052000,목2동
1100000000,서울특별시,1147000000,양천구,1147053000,목3동
1100000000,서울특별시,1147000000,양천구,1147054000,목4동
1100000000,서울특별시,1147000000,양천구,1147055000,목5동
1100000000,서울특별시,1147000000,양천구,1147056000,신월1동
1100000000,서울특별시,1147000000,양천구,1147057000,신월2동
1100000000,서울특별시,1147000000,양천구,1147058000,신월3동
1100000000,서울특별시,1147000000,양천구,1147059000,신월4동
1100000000,서울특별시,1147000000,양천구,1147060000,신월5동
1100000000,서울특별시,1147000000,양천구,1147061000,신월6동
1100000000,서울특별시,1147000000,양천구,1147061100,신월7동
1100000000,서울특별시,1147000000,양천구,1147062000,신정1동
1100000000,서울특별시,1147000000,양천구,1147063000,신정2동
1100000000,서울특별시,1147000000,양천구,1147064000,신정3동
1100000000,서울특별시,1147000000,양천구,1147065000,신정4동
1100000000,서울특별시,1147000000,양천구,1147067000,신정6동
1100000000,서울특별시,1147000000,양천구,1147068000,신정7동
1100000000,서울특별시,1150000000,강서구,1150051000,염창동
1100000000,서울특별시,1150000000,강서구,1150052000,등촌제1동
1100000000,서울특별시,1150000000,강서구,1150053000,등촌제2동
1100000000,서울특별시,1150000000,강서구,1150053500,등촌제3동
1100000000,서울특별시,1150000000,강서구,1150054000,화곡제1동
1100000000,서울특별시,1150000000,강서구,1150055000,화곡제2동
1100000000,서울특별시,1150000000,강서구,1150056000,화곡제3동
1100000000,서울특별시,1150000000,강서구,1150057000,화곡제4동
1100000000,서울특별시,1150000000,강서구,1150059000,화곡본동
1100000000,서울특별시,1150000000,강서구,1150059100,화곡제6동
1100000000,서울특별시,1150000000,강서구,1150059300,화곡제8동
1100000000,서울특별시,1150000000,강서구,1150060300,가양제1동
1100000000,서울특별시,1150000000,강서구,1150060400,가양제2동
1100000000,서울특별시,1150000000,강서구,1150060500,가양제3동
1100000000,서울특별시,1150000000,강서구,1150061100,발산제1동
1100000000,서울특별시,1150000000,강서구,1150061500,우장산동
1100000000,서울특별시,1150000000,강서구,1150062000,공항동
1100000000,서울특별시,1150000000,강서구,1150063000,방화제1동
1100000000,서울특별시,1150000000,강서구,1150064000,방화제2동
1100000000,서울특별시,1150000000,강서구,1150064100,방화제3동
1100000000,서울특별시,1153000000,구로구,1153051000,신도림동
1100000000,서울특별시,1153000000,구로구,1153052000,구로제1동
1100000000,서울특별시,1153000000,구로구,1153053000,구로제2동
1100000000,서울특별시,1153000000,구로구,1153054000,구로제3동
1100000000,서울특별시,1153000000,구로구,1153055000,구로제4동
1100000000,서울특별시,1153000000,구로구,1153056000,구로제5동
1100000000,서울특별시,1153000000,구로구,1153059500,가리봉동
1100000000,서울특별시,1153000000,구로구,1153072000,고척제1동
1100000000,서울특별시,1153000000,구로구,1153073000,고척제2동
1100000000,서울특별시,1153000000,구로구,1153074000,개봉제1동
1100000000,서울특별시,1153000000,구로구,1153075000,개봉제2동
1100000000,서울특별시,1153000000,구로구,1153076000,개봉제3동
1100000000,서울특별시,1153000000,구로구,1153077000,오류제1동
1100000000,서울특별시,1153000000,구로구,1153078000,오류제2동
1100000000,서울특별시,1153000000,구로구,1153079000,수궁동
1100000000,서울특별시,1153000000,구로구,1153080000,항동
1100000000,서울특별시,1154500000,금천구,1154551000,가산동
1100000000,서울특별시,1154500000,금천구,1154561000,독산제1동
1100000000,서울특별시,1154500000,금천구,1154562000,독산제2동
1100000000,서울특별시,1154500000,금천구,1154563000,독산제3동
1100000000,서울특별시,1154500000,금천구,1154564000,독산제4동
1100000000,서울특별시,1154500000,금천구,1154567000,시흥제1동
1100000000,서울특별시,1154500000,금천구,1154568000,시흥제2동
1100000000,서울특별시,1154500000,금천구,1154569000,시흥제3동
1100000000,서울특별시,1154500000,금천구,1154570000,시흥제4동
1100000000,서울특별시,1154500000,금천구,1154571000,시흥제5동
